,selected columns,mse,sqrt_mse
264,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",308805.2215727238,555.7024577709944
265,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1)",190223.7304593799,436.1464552869597
266,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0)",308806.35350005236,555.7034762353501
267,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1)",190224.22684060494,436.14702433996376
268,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0)",304014.0659701767,551.3747055951848
269,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1)",189679.27148988112,435.5218381320059
270,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0)",304015.22654326825,551.3757580301008
271,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1)",189679.76997325846,435.52241041450264
272,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)",322008.64634237275,567.4580569014531
273,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1)",195432.7156634463,442.0777258169046
274,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0)",322010.8063367335,567.4599601176576
275,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1)",195433.87812530115,442.07904058584495
276,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",315547.459386272,561.7361118766285
277,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1)",194372.38959644892,440.87684175566415
278,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0)",315549.99530620617,561.7383690884985
279,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1)",194373.65003283575,440.87827121875233
280,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",313500.4218314783,559.9110838619631
281,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1)",193167.18166811136,439.5078857860361
282,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0)",313502.5072146424,559.912946103805
283,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1)",193168.39644781582,439.5092677610062
284,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",312921.23770151736,559.3936339479717
285,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1)",193791.0478802954,440.2170463308928
286,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0)",312924.0998219032,559.3961921767999
287,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1)",193792.54232545348,440.21874372345104
288,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",216762.8556490691,465.57798020210225
289,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1)",159216.87904619955,399.0198980579785
290,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0)",216763.47133394392,465.5786414065232
291,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1)",159216.74305752048,399.01972765456156
292,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0)",215914.9320978573,464.6664740411743
293,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1)",159113.58658207665,398.8904443353797
294,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0)",215915.54953008838,464.66713842285895
295,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1)",159113.45773010785,398.8902828223669
296,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",211812.73174503655,460.2311720701202
297,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1)",160062.38415697758,400.07797259656473
298,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0)",211813.25612569498,460.23174176244623
299,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1)",160062.13153871178,400.07765688514996
300,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0)",211018.53894062332,459.36754232381645
301,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1)",159916.47063945327,399.89557466850425
302,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0)",211019.06541054914,459.36811536125265
303,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1)",159916.22682951292,399.89526982637955
304,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0)",218046.2842710861,466.95426357523075
305,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1)",158775.64205673206,398.4666134781333
306,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0)",218047.4608261913,466.9555233918872
307,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1)",158775.52321071603,398.46646434890357
308,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",216723.3014764436,465.53549969518286
309,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1)",159058.85011242327,398.8218275275606
310,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0)",216724.55208658957,465.53684288849746
311,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1)",159058.71717662766,398.8216608668938
312,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",213988.2372768526,462.58862640239283
313,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",158339.76610841422,397.9192959739628
314,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0)",213989.38288149043,462.58986465495593
315,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1)",158339.61254417486,397.91910301489025
316,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0)",214293.72228201773,462.91869943005946
317,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1)",158526.47178333116,398.15382929633006
318,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0)",214295.08052727362,462.92016647287426
319,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1)",158526.32348465273,398.1536430633942
320,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",306370.6070809021,553.5075492537587
321,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1)",188435.48129259006,434.09155865161677
322,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0)",306369.20597755763,553.5062835935629
323,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1)",188434.74719667336,434.0907130965524
324,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0)",303168.93316866463,550.6077852416043
325,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1)",188305.8134273722,433.94217751605134
326,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0)",303167.72901269665,550.6066917616391
327,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1)",188305.09747636804,433.9413525770136
328,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0)",297086.420875838,545.0563465145948
329,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1)",184542.87982750736,429.58454328281806
330,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0)",297085.10599196015,545.0551403224816
331,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1)",184542.15955758496,429.5837049488551
332,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0)",294058.6829661153,542.2717796143511
333,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1)",184429.62836581699,429.4527079502666
334,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0)",294057.5506429168,542.2707355582788
335,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1)",184428.92465847236,429.4518886423395
336,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0)",309112.79173895845,555.979128869923
337,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1)",188950.00090863794,434.6837941638013
338,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0)",309112.30790648103,555.9786937522705
339,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1)",188949.81712340057,434.68358276268106
340,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0)",304588.78093730577,551.8956250391062
341,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1)",188442.23979656192,434.0993432344282
342,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0)",304588.955488495,551.8957831769463
343,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1)",188442.21126126373,434.09931036718285
344,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0)",302826.4152728324,550.296661149995
345,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1)",187701.59091008318,433.24541649056505
346,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0)",302825.6919731919,550.296003958953
347,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1)",187701.37216108007,433.2451640365765
348,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0)",302874.9052939398,550.3407174595932
349,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1)",188315.84849963445,433.95374004568095
350,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0)",302875.0687171997,550.3408659341951
351,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1)",188315.87984258996,433.9537761589245
352,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0)",213980.453792802,462.58021336066895
353,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1)",157829.85307115281,397.27805510895365
354,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0)",213980.4897205793,462.58025219477247
355,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1)",157829.45487936292,397.2775539586435
356,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0)",213461.088005109,462.01849314189684
357,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1)",157792.67578419365,397.2312623449892
358,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0)",213461.14115294977,462.0185506588992
359,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1)",157792.28464652487,397.2307700147672
360,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0)",209287.04910026386,457.4790149288422
361,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1)",158771.40316227765,398.46129443432477
362,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0)",209287.03545023382,457.4790000100921
363,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1)",158770.90307447567,398.46066691014266
364,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0)",208795.77539254836,456.9417636773294
365,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1)",158697.24966614094,398.3682337563337
366,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0)",208795.7785343752,456.9417671152148
367,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1)",158696.7612829288,398.3676207762484
368,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0)",215216.39968086514,463.9142158641672
369,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1)",157447.50692627864,396.7965560917567
370,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0)",215216.97680449774,463.91483787921436
371,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1)",157447.10464374235,396.79604917859547
372,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0)",214207.65079388264,462.82572399757845
373,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1)",157691.47834462853,397.10386342193715
374,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0)",214208.3588496716,462.8264889239504
375,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1)",157691.0504095076,397.1033246014286
376,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0)",211768.58738895686,460.18321067696166
377,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1)",157227.09711789925,396.51872227916203
378,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0)",211769.09630101308,460.18376362167874
379,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1)",157226.6667265363,396.5181795662543
380,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0)",212103.5880111299,460.54705298278685
381,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1)",157318.7720166861,396.634305143524
382,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0)",212104.33620236177,460.54786526740276
383,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1)",157318.32804179602,396.63374546525415
384,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0)",320501.32965655933,566.1283685318722
385,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1)",195793.7536445277,442.48587959903045
386,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0)",320503.590782113,566.1303655361661
387,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1)",195795.0884776564,442.48738793061256
388,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0)",316057.48416045395,562.1899004433056
389,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1)",195278.5130988341,441.903284779412
390,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0)",316060.4444246719,562.1925332345422
391,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1)",195280.010306073,441.9049788201905
392,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0)",310173.52718724584,556.9322464961477
393,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1)",191143.263910465,437.1993411596877
394,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0)",310175.70959545963,556.9342058048326
395,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1)",191144.43992045574,437.200686093304
396,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0)",305936.8813323042,553.1156129890967
397,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1)",190676.32765940414,436.66500622262384
398,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0)",305939.7186227161,553.1181778089707
399,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1)",190677.65154618645,436.6665221266527
400,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0)",322091.3100005835,567.5308890277105
401,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1)",195742.4764719455,442.42793364789424
402,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0)",322093.9446998692,567.5332102175777
403,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1)",195744.05521057398,442.4297178203268
404,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0)",316658.6492466057,562.7243101613842
405,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1)",194996.04616411863,441.58356645613367
406,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0)",316662.46356361854,562.727699303685
407,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1)",194997.98579079477,441.5857626676779
408,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",313769.1097052362,560.1509704581758
409,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1)",193359.48728733254,439.7266051620399
410,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0)",313771.68856303097,560.1532723844706
411,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1)",193361.04636797833,439.72837794254116
412,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0)",313516.0991199925,559.9250834888472
413,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1)",194128.70322048877,440.60038949198486
414,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0)",313520.0770780173,559.9286357010304
415,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1)",194130.77317079328,440.60273849670216
416,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0)",218345.11558982823,467.27413323425924
417,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1)",159221.26526930224,399.0253942662074
418,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0)",218346.94385099053,467.27608953486003
419,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1)",159221.1316353143,399.0252268156918
420,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0)",217329.33810231934,466.1859479889107
421,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1)",159197.49712595128,398.9956104093769
422,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0)",217331.29048278608,466.18804197746863
423,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1)",159197.39765776516,398.99548576113636
424,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",213192.23239909625,461.72744384441376
425,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1)",159899.81093073654,399.8747440521051
426,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0)",213193.84030113523,461.7291850220595
427,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1)",159899.4037170012,399.8742348751682
428,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0)",212250.0174387171,460.705998917658
429,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1)",159869.12063495445,399.8363673241273
430,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0)",212251.73954699322,460.70786790220245
431,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1)",159868.7555420036,399.83591077091063
432,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0)",218973.5463242203,467.9460933956179
433,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1)",158844.57006702974,398.55309566860694
434,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0)",218975.6225145875,467.94831179798854
435,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1)",158844.5094859568,398.55301966734214
436,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0)",217741.70867190533,466.62801959580753
437,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1)",159127.5109982,398.9078978889739
438,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0)",217744.07019052515,466.63054999702405
439,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1)",159127.434171029,398.9078015920834
440,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",214289.87908418654,462.91454836091134
441,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",158377.02063167345,397.9661048778821
442,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0)",214291.85666720383,462.9166843690167
443,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1)",158376.90527949197,397.9659599507123
444,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0)",214680.00120201526,463.3357327057943
445,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1)",158576.32987616555,398.2164359693928
446,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0)",214682.40096594254,463.3383223584496
447,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1)",158576.22386652484,398.216302863814
448,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0)",309594.6866759861,556.4123351220622
449,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1)",189887.13937271936,435.76041510527244
450,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0)",309596.3293949276,556.4138112905965
451,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1)",189888.0536218249,435.7614641312663
452,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0)",305224.99338168534,552.4717127434538
453,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1)",189399.96980328514,435.2010682469485
454,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0)",305227.3631992586,552.4738574803866
455,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1)",189401.04941909428,435.2023086095641
456,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0)",300083.3537652816,547.7986434496544
457,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1)",185834.13871509672,431.0848393473108
458,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0)",300084.94092978,547.800092122829
459,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1)",185834.91343258676,431.08573791368553
460,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0)",295919.8403608259,543.9851471877021
461,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1)",185396.46090470962,430.57689313839126
462,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0)",295922.1070729825,543.9872306157401
463,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1)",185397.3864793974,430.57796794471193
464,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0)",311018.43050279625,557.6902639483643
465,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1)",189855.41768441256,435.7240155011112
466,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0)",311020.4176237237,557.692045508741
467,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1)",189856.5636461618,435.7253305078347
468,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",306054.7489869224,553.222151569261
469,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1)",189249.3889504499,435.0280323731448
470,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0)",306057.8905877148,553.2249909283878
471,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1)",189250.86241391703,435.02972589688284
472,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0)",301930.7219302143,549.4822307683974
473,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1)",187191.5490246269,432.65638678358476
474,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0)",301932.64957512595,549.4839848213285
475,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1)",187192.669062353,432.6576811549207
476,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",301874.24341561954,549.4308358798398
477,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1)",187910.67717785263,433.48665167205854
478,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0)",301877.4770413171,549.4337785769246
479,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1)",187912.23487943687,433.48844838061933
480,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0)",215698.7264917108,464.43376975809025
481,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1)",158090.67997152676,397.60618703879186
482,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0)",215700.29224199662,464.43545541011036
483,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1)",158090.3711094314,397.60579863657847
484,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0)",214683.5899162596,463.33960538276847
485,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1)",158078.23289713435,397.5905342147048
486,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0)",214685.2909901936,463.34144104557885
487,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1)",158077.95735399993,397.59018769833835
488,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0)",210820.7603081387,459.1522191040121
489,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1)",158923.91822129092,398.6526285142128
490,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0)",210822.1194442482,459.1536991512191
491,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1)",158923.3468871555,398.651911932146
492,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0)",209882.78950606892,458.1296645122087
493,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1)",158905.97184625018,398.6301190906806
494,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0)",209884.27216684623,458.13128267653394
495,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1)",158905.44327185416,398.6294561015959
496,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0)",216236.89201965983,465.012786942101
497,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1)",157600.477403053,396.98926610558755
498,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0)",216238.70910644456,465.014740741027
499,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1)",157600.24293805493,396.9889708015261
500,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0)",215075.07902976382,463.76187750802006
501,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1)",157876.37944145023,397.33660722547353
502,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0)",215077.17377434197,463.7641359293989
503,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1)",157876.1174413556,397.33627752994767
504,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0)",211426.340560879,459.811200995451
505,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1)",157241.5521595758,396.536949299275
506,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0)",211428.05829030988,459.81306885549685
507,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1)",157241.26003196245,396.53658095056306
508,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0)",211811.6374161238,460.2299831781104
509,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1)",157393.64780549565,396.72868286209865
510,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0)",211813.75049608154,460.23227885067075
511,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1)",157393.34697554843,396.72830372378075
512,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",375175.7869928574,612.5159483579652
513,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",309794.8127961698,556.5921422335837
514,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",375176.4623477889,612.5164996535104
515,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1)",309794.77478529117,556.5921080875034
516,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",370719.9380108009,608.8677508382267
517,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1)",309486.95463725046,556.3155171638217
518,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0)",370720.6304258679,608.8683194467158
519,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1)",309486.912397823,556.3154792002673
520,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",355042.05466137576,595.8540548333759
521,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1)",295311.71049669676,543.425901569567
522,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0)",355042.6283281463,595.8545362151289
523,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1)",295311.5639222018,543.4257667080223
524,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0)",350407.3801473837,591.9521772469325
525,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1)",294969.5312611667,543.1109750881183
526,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0)",350407.9638624087,591.9526702891108
527,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1)",294969.377560469,543.1108335878313
