Date,Hour,Toronto,HOEP
2011-12-25,13,5287,18.1
2011-12-25,14,5251,24.11
2011-12-25,15,5203,30.65
2011-12-25,16,5222,26.3
2011-12-25,17,5334,19.3
2011-12-25,18,5607,24.81
2011-12-25,19,5498,14.85
2011-12-25,20,5382,14.6
2011-12-25,21,5305,14.78
2011-12-25,22,5230,24.37
2011-12-25,23,5086,24.47
2011-12-25,24,4829,19.33
2011-12-26,1,4547,8.72
2011-12-26,2,4322,6.06
2011-12-26,3,4196,17.09
2011-12-26,4,4123,17.2
2011-12-26,5,4122,24.53
2011-12-26,6,4200,24.26
2011-12-26,7,4362,21.8
2011-12-26,8,4544,14.63
2011-12-26,9,4687,13.25
2011-12-26,10,4929,22.44
2011-12-26,11,5144,23.57
2011-12-26,12,5254,18.27
2011-12-26,13,5231,22.4
2011-12-26,14,5113,15.47
2011-12-26,15,5037,17.06
2011-12-26,16,5042,18.78
2011-12-26,17,5262,19.1
2011-12-26,18,5810,28.57
